"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26998,938449133,26998,945559727,26998,938180388,26998,995407645
2,26998,940012681,26998,973254588,26998,938180388,26998,995407645
3,26998,940059900,26998,995318622,26998,938180388,26998,995407645
4,26998,938402699,26998,987739475,26998,938180388,26998,995407645
5,26998,938422451,26998,976059831,26998,938180388,26998,995407645
6,26998,938422514,26998,953038297,26998,938180388,26998,995407645
