"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26984,927080811,26985,93485981,26984,926959246,26985,93574472
2,26984,927142716,26984,927142781,26984,926959246,26985,93574472
3,26984,927113553,26984,927113623,26984,926959246,26985,93574472
