"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26999,252630725,26999,258493168,26999,252344192,26999,300364686
2,26999,252629876,26999,279311521,26999,252344192,26999,300364686
3,26999,252633458,26999,299080837,26999,252344192,26999,300364686
4,26999,252583737,26999,300266647,26999,252344192,26999,300364686
5,26999,252610174,26999,281136261,26999,252344192,26999,300364686
6,26999,256236523,26999,262555502,26999,252344192,26999,300364686
