"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,27000,760170982,27000,790163414,27000,759856276,27000,790856439
2,27000,760167824,27000,790800800,27000,759856276,27000,790856439
3,27000,760172687,27000,789147459,27000,759856276,27000,790856439
4,27000,764053854,27000,789203213,27000,759856276,27000,790856439
5,27000,760171311,27000,790418578,27000,759856276,27000,790856439
6,27000,760211728,27000,790472643,27000,759856276,27000,790856439
