"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26992,37662842,26992,205384202,26992,37417670,26992,205472162
2,26992,37658145,26992,37658278,26992,37417670,26992,205472162
3,26992,37627839,26992,37627952,26992,37417670,26992,205472162
4,26992,37609951,26992,37610161,26992,37417670,26992,205472162
