"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26999,992055729,27000,19191327,26999,985319452,27000,19709166
2,26999,988044298,27000,18261316,26999,985319452,27000,19709166
3,26999,985589575,27000,18207175,26999,985319452,27000,19709166
4,26999,985589087,27000,19699258,26999,985319452,27000,19709166
5,26999,985588305,27000,19418728,26999,985319452,27000,19709166
6,26999,985554376,27000,19526465,26999,985319452,27000,19709166
