"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,27001,922303732,27002,91173158,27001,922014777,27002,91262866
2,27001,922238112,27001,922238232,27001,922014777,27002,91262866
3,27001,922246523,27001,922246583,27001,922014777,27002,91262866
4,27001,922308592,27001,922308724,27001,922014777,27002,91262866
5,27001,922269892,27001,922270005,27001,922014777,27002,91262866
6,27001,922242559,27001,922242672,27001,922014777,27002,91262866
