"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26988,954540136,26988,998887955,26988,954342009,26989,682686
2,26988,954509706,26988,999815706,26988,954342009,26989,682686
3,26988,954536724,26988,998958610,26988,954342009,26989,682686
4,26988,954487705,26989,631584,26988,954342009,26989,682686
