"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26989,479000142,26989,521739986,26989,478881804,26989,523479697
2,26989,479036807,26989,521627250,26989,478881804,26989,523479697
3,26989,479034917,26989,523407118,26989,478881804,26989,523479697
4,26989,479036633,26989,522628037,26989,478881804,26989,523479697
