"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,27000,252046750,27000,280883552,27000,248722687,27000,280893884
2,27000,252059103,27000,280456141,27000,248722687,27000,280893884
3,27000,248997981,27000,280241362,27000,248722687,27000,280893884
4,27000,249023753,27000,280620866,27000,248722687,27000,280893884
5,27000,248973329,27000,279276489,27000,248722687,27000,280893884
6,27000,249021539,27000,279356814,27000,248722687,27000,280893884
