"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26833,493569050,26833,538266396,26833,493445031,26833,539956277
2,26833,493636792,26833,538172286,26833,493445031,26833,539956277
3,26833,493604171,26833,539918750,26833,493445031,26833,539956277
4,26833,493606421,26833,539153795,26833,493445031,26833,539956277
