"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,4,1,1,1,26832,972758360,26833,13307631,26832,972442300,26833,15155612
256,500,375,-2,"0.6",-1,1,4,1,1,2,26832,972752894,26833,15052779,26832,972442300,26833,15155612
256,500,375,-2,"0.6",-1,1,4,1,1,3,26832,972718229,26833,13399987,26832,972442300,26833,15155612
256,500,375,-2,"0.6",-1,1,4,1,1,4,26832,972753560,26833,14206683,26832,972442300,26833,15155612
256,500,375,-2,"0.6",-1,1,4,1,2,1,26833,103159645,26833,144674735,26833,102963140,26833,144747716
256,500,375,-2,"0.6",-1,1,4,1,2,2,26833,103197104,26833,143895100,26833,102963140,26833,144747716
256,500,375,-2,"0.6",-1,1,4,1,2,3,26833,103232219,26833,143077354,26833,102963140,26833,144747716
256,500,375,-2,"0.6",-1,1,4,1,2,4,26833,103196798,26833,142959892,26833,102963140,26833,144747716
256,500,375,-2,"0.6",-1,1,4,1,3,1,26833,229973744,26833,274765244,26833,229745366,26833,275646698
256,500,375,-2,"0.6",-1,1,4,1,3,2,26833,229976799,26833,273811571,26833,229745366,26833,275646698
256,500,375,-2,"0.6",-1,1,4,1,3,3,26833,229973380,26833,275569402,26833,229745366,26833,275646698
256,500,375,-2,"0.6",-1,1,4,1,3,4,26833,229943893,26833,273904729,26833,229745366,26833,275646698
256,500,375,-2,"0.6",-1,1,4,1,4,1,26833,361162510,26833,408465973,26833,361032788,26833,408540758
256,500,375,-2,"0.6",-1,1,4,1,4,2,26833,361206273,26833,406732357,26833,361032788,26833,408540758
256,500,375,-2,"0.6",-1,1,4,1,4,3,26833,361128648,26833,407633608,26833,361032788,26833,408540758
256,500,375,-2,"0.6",-1,1,4,1,4,4,26833,361125514,26833,406823354,26833,361032788,26833,408540758
256,500,375,-2,"0.6",-1,1,4,1,5,1,26833,493569050,26833,538266396,26833,493445031,26833,539956277
256,500,375,-2,"0.6",-1,1,4,1,5,2,26833,493636792,26833,538172286,26833,493445031,26833,539956277
256,500,375,-2,"0.6",-1,1,4,1,5,3,26833,493604171,26833,539918750,26833,493445031,26833,539956277
256,500,375,-2,"0.6",-1,1,4,1,5,4,26833,493606421,26833,539153795,26833,493445031,26833,539956277
256,500,375,-2,"0.6",-1,1,4,1,6,1,26833,626485452,26833,671576992,26833,626378662,26833,673330920
256,500,375,-2,"0.6",-1,1,4,1,6,2,26833,626508030,26833,672398885,26833,626378662,26833,673330920
256,500,375,-2,"0.6",-1,1,4,1,6,3,26833,626536619,26833,671511799,26833,626378662,26833,673330920
256,500,375,-2,"0.6",-1,1,4,1,6,4,26833,626507844,26833,673233247,26833,626378662,26833,673330920
256,500,375,-2,"0.6",-1,1,4,1,7,1,26833,758362151,26833,803163687,26833,758214832,26833,804983627
256,500,375,-2,"0.6",-1,1,4,1,7,2,26833,758340707,26833,803244308,26833,758214832,26833,804983627
256,500,375,-2,"0.6",-1,1,4,1,7,3,26833,758362448,26833,804899966,26833,758214832,26833,804983627
256,500,375,-2,"0.6",-1,1,4,1,7,4,26833,758336549,26833,804076057,26833,758214832,26833,804983627
256,500,375,-2,"0.6",-1,1,4,1,8,1,26833,894999445,26833,936481679,26833,894633985,26833,936556937
256,500,375,-2,"0.6",-1,1,4,1,8,2,26833,894999610,26833,935702953,26833,894633985,26833,936556937
256,500,375,-2,"0.6",-1,1,4,1,8,3,26833,894922074,26833,934821285,26833,894633985,26833,936556937
256,500,375,-2,"0.6",-1,1,4,1,8,4,26833,895004931,26833,934767887,26833,894633985,26833,936556937
256,500,375,-2,"0.6",-1,1,4,1,9,1,26834,21058998,26834,65476184,26834,20886917,26834,66454710
256,500,375,-2,"0.6",-1,1,4,1,9,2,26834,21032392,26834,66366335,26834,20886917,26834,66454710
256,500,375,-2,"0.6",-1,1,4,1,9,3,26834,21013256,26834,64654283,26834,20886917,26834,66454710
256,500,375,-2,"0.6",-1,1,4,1,9,4,26834,21009291,26834,64610946,26834,20886917,26834,66454710
256,500,375,-2,"0.6",-1,1,4,1,10,1,26834,152822432,26834,197626128,26834,152675108,26834,198572830
256,500,375,-2,"0.6",-1,1,4,1,10,2,26834,152849677,26834,196738372,26834,152675108,26834,198572830
256,500,375,-2,"0.6",-1,1,4,1,10,3,26834,152804064,26834,198486718,26834,152675108,26834,198572830
256,500,375,-2,"0.6",-1,1,4,1,10,4,26834,152800148,26834,196810118,26834,152675108,26834,198572830
256,500,375,-2,"0.6",-1,1,4,2,1,1,26834,293751303,26834,462826049,26834,293388140,26834,462913127
256,500,375,-2,"0.6",-1,1,4,2,1,2,26834,293668636,26834,293668754,26834,293388140,26834,462913127
256,500,375,-2,"0.6",-1,1,4,2,1,3,26834,293745494,26834,293745612,26834,293388140,26834,462913127
256,500,375,-2,"0.6",-1,1,4,2,1,4,26834,293746295,26834,293746418,26834,293388140,26834,462913127
256,500,375,-2,"0.6",-1,1,4,2,2,1,26834,552019111,26834,717991608,26834,551793789,26834,718073113
256,500,375,-2,"0.6",-1,1,4,2,2,2,26834,552106810,26834,552106923,26834,551793789,26834,718073113
256,500,375,-2,"0.6",-1,1,4,2,2,3,26834,552101903,26834,552102015,26834,551793789,26834,718073113
256,500,375,-2,"0.6",-1,1,4,2,2,4,26834,552020392,26834,552020585,26834,551793789,26834,718073113
256,500,375,-2,"0.6",-1,1,4,2,3,1,26834,808602720,26834,973227624,26834,808341424,26834,973306866
256,500,375,-2,"0.6",-1,1,4,2,3,2,26834,808641730,26834,808641843,26834,808341424,26834,973306866
256,500,375,-2,"0.6",-1,1,4,2,3,3,26834,808562502,26834,808562620,26834,808341424,26834,973306866
256,500,375,-2,"0.6",-1,1,4,2,3,4,26834,808636698,26834,808636810,26834,808341424,26834,973306866
256,500,375,-2,"0.6",-1,1,4,2,4,1,26835,84306379,26835,247538124,26835,84042502,26835,247636379
256,500,375,-2,"0.6",-1,1,4,2,4,2,26835,84312312,26835,84312447,26835,84042502,26835,247636379
256,500,375,-2,"0.6",-1,1,4,2,4,3,26835,84237458,26835,84237596,26835,84042502,26835,247636379
256,500,375,-2,"0.6",-1,1,4,2,4,4,26835,84306621,26835,84306759,26835,84042502,26835,247636379
256,500,375,-2,"0.6",-1,1,4,2,5,1,26835,336481320,26835,504391811,26835,336325101,26835,504478577
256,500,375,-2,"0.6",-1,1,4,2,5,2,26835,336459248,26835,336459312,26835,336325101,26835,504478577
256,500,375,-2,"0.6",-1,1,4,2,5,3,26835,336455239,26835,336455464,26835,336325101,26835,504478577
256,500,375,-2,"0.6",-1,1,4,2,5,4,26835,336504104,26835,336504184,26835,336325101,26835,504478577
256,500,375,-2,"0.6",-1,1,4,2,6,1,26835,595140885,26835,760780718,26835,594991697,26835,760879758
256,500,375,-2,"0.6",-1,1,4,2,6,2,26835,595200345,26835,595200429,26835,594991697,26835,760879758
256,500,375,-2,"0.6",-1,1,4,2,6,3,26835,595163437,26835,595163501,26835,594991697,26835,760879758
256,500,375,-2,"0.6",-1,1,4,2,6,4,26835,595163560,26835,595163639,26835,594991697,26835,760879758
256,500,375,-2,"0.6",-1,1,4,2,7,1,26835,853795437,26836,17899389,26835,853477636,26836,18007995
256,500,375,-2,"0.6",-1,1,4,2,7,2,26835,853801348,26835,853801461,26835,853477636,26836,18007995
256,500,375,-2,"0.6",-1,1,4,2,7,3,26835,853723632,26835,853723872,26835,853477636,26836,18007995
256,500,375,-2,"0.6",-1,1,4,2,7,4,26835,853795042,26835,853795155,26835,853477636,26836,18007995
256,500,375,-2,"0.6",-1,1,4,2,8,1,26836,108052401,26836,276017586,26836,107956525,26836,276102932
256,500,375,-2,"0.6",-1,1,4,2,8,2,26836,108116280,26836,108116361,26836,107956525,26836,276102932
256,500,375,-2,"0.6",-1,1,4,2,8,3,26836,108119488,26836,108119570,26836,107956525,26836,276102932
256,500,375,-2,"0.6",-1,1,4,2,8,4,26836,108089892,26836,108089998,26836,107956525,26836,276102932
256,500,375,-2,"0.6",-1,1,4,2,9,1,26836,364356280,26836,530283208,26836,364166060,26836,530368479
256,500,375,-2,"0.6",-1,1,4,2,9,2,26836,364328249,26836,364328314,26836,364166060,26836,530368479
256,500,375,-2,"0.6",-1,1,4,2,9,3,26836,364307726,26836,364307797,26836,364166060,26836,530368479
256,500,375,-2,"0.6",-1,1,4,2,9,4,26836,364355952,26836,364356017,26836,364166060,26836,530368479
256,500,375,-2,"0.6",-1,1,4,2,10,1,26836,623904633,26836,790373031,26836,623578791,26836,790450384
256,500,375,-2,"0.6",-1,1,4,2,10,2,26836,623944226,26836,623944344,26836,623578791,26836,790450384
256,500,375,-2,"0.6",-1,1,4,2,10,3,26836,623824784,26836,623824922,26836,623578791,26836,790450384
256,500,375,-2,"0.6",-1,1,4,2,10,4,26836,623939691,26836,623939826,26836,623578791,26836,790450384
256,500,375,-2,"0.6",-1,1,5,0,1,1,26836,896879012,26836,910035706,26836,896489576,26836,965906012
256,500,375,-2,"0.6",-1,1,5,0,1,2,26836,896881367,26836,944442387,26836,896489576,26836,965906012
256,500,375,-2,"0.6",-1,1,5,0,1,3,26836,896811827,26836,965795421,26836,896489576,26836,965906012
256,500,375,-2,"0.6",-1,1,5,0,1,4,26836,896847360,26836,944839949,26836,896489576,26836,965906012
256,500,375,-2,"0.6",-1,1,5,0,1,5,26836,896882661,26836,910568232,26836,896489576,26836,965906012
256,500,375,-2,"0.6",-1,1,5,0,2,1,26837,61662122,26837,72669599,26837,61399699,26837,127775422
256,500,375,-2,"0.6",-1,1,5,0,2,2,26837,61661921,26837,104435946,26837,61399699,26837,127775422
256,500,375,-2,"0.6",-1,1,5,0,2,3,26837,64018858,26837,127669848,26837,61399699,26837,127775422
256,500,375,-2,"0.6",-1,1,5,0,2,4,26837,61637145,26837,104836128,26837,61399699,26837,127775422
256,500,375,-2,"0.6",-1,1,5,0,2,5,26837,61613565,26837,75450625,26837,61399699,26837,127775422
256,500,375,-2,"0.6",-1,1,5,0,3,1,26837,221751719,26837,240136867,26837,221467079,26837,291097102
256,500,375,-2,"0.6",-1,1,5,0,3,2,26837,221781984,26837,269587877,26837,221467079,26837,291097102
256,500,375,-2,"0.6",-1,1,5,0,3,3,26837,221781587,26837,290993409,26837,221467079,26837,291097102
256,500,375,-2,"0.6",-1,1,5,0,3,4,26837,221781892,26837,270017010,26837,221467079,26837,291097102
256,500,375,-2,"0.6",-1,1,5,0,3,5,26837,224046513,26837,239463326,26837,221467079,26837,291097102
256,500,375,-2,"0.6",-1,1,5,0,4,1,26837,387420759,26837,398020423,26837,387157767,26837,453095714
256,500,375,-2,"0.6",-1,1,5,0,4,2,26837,387445823,26837,431044999,26837,387157767,26837,453095714
256,500,375,-2,"0.6",-1,1,5,0,4,3,26837,388053702,26837,453009238,26837,387157767,26837,453095714
256,500,375,-2,"0.6",-1,1,5,0,4,4,26837,387446460,26837,431451524,26837,387157767,26837,453095714
256,500,375,-2,"0.6",-1,1,5,0,4,5,26837,387376655,26837,398292390,26837,387157767,26837,453095714
256,500,375,-2,"0.6",-1,1,5,0,5,1,26837,550296788,26837,559657270,26837,549972870,26837,614667910
256,500,375,-2,"0.6",-1,1,5,0,5,2,26837,550328998,26837,593176732,26837,549972870,26837,614667910
256,500,375,-2,"0.6",-1,1,5,0,5,3,26837,550297731,26837,614570798,26837,549972870,26837,614667910
256,500,375,-2,"0.6",-1,1,5,0,5,4,26837,550298217,26837,593591092,26837,549972870,26837,614667910
256,500,375,-2,"0.6",-1,1,5,0,5,5,26837,550261930,26837,559961849,26837,549972870,26837,614667910
256,500,375,-2,"0.6",-1,1,5,0,6,1,26837,709667023,26837,719946969,26837,709388627,26837,773178613
256,500,375,-2,"0.6",-1,1,5,0,6,2,26837,712041838,26837,753594867,26837,709388627,26837,773178613
256,500,375,-2,"0.6",-1,1,5,0,6,3,26837,709642441,26837,773129130,26837,709388627,26837,773178613
256,500,375,-2,"0.6",-1,1,5,0,6,4,26837,709668251,26837,752147652,26837,709388627,26837,773178613
256,500,375,-2,"0.6",-1,1,5,0,6,5,26837,709603035,26837,720235264,26837,709388627,26837,773178613
256,500,375,-2,"0.6",-1,1,5,0,7,1,26837,866942559,26837,877621752,26837,866719822,26837,932458627
256,500,375,-2,"0.6",-1,1,5,0,7,2,26837,866941559,26837,910966867,26837,866719822,26837,932458627
256,500,375,-2,"0.6",-1,1,5,0,7,3,26837,866915389,26837,932368222,26837,866719822,26837,932458627
256,500,375,-2,"0.6",-1,1,5,0,7,4,26837,868053017,26837,912346882,26837,866719822,26837,932458627
256,500,375,-2,"0.6",-1,1,5,0,7,5,26837,866894573,26837,877899966,26837,866719822,26837,932458627
256,500,375,-2,"0.6",-1,1,5,0,8,1,26838,25904059,26838,40783149,26838,25486586,26838,94077987
256,500,375,-2,"0.6",-1,1,5,0,8,2,26838,25910836,26838,72556933,26838,25486586,26838,94077987
256,500,375,-2,"0.6",-1,1,5,0,8,3,26838,25903676,26838,93972945,26838,25486586,26838,94077987
256,500,375,-2,"0.6",-1,1,5,0,8,4,26838,25845512,26838,72946430,26838,25486586,26838,94077987
256,500,375,-2,"0.6",-1,1,5,0,8,5,26838,25837975,26838,41074910,26838,25486586,26838,94077987
256,500,375,-2,"0.6",-1,1,5,0,9,1,26838,216068146,26838,230642892,26838,212838461,26838,277716095
256,500,375,-2,"0.6",-1,1,5,0,9,2,26838,213126356,26838,262460579,26838,212838461,26838,277716095
256,500,375,-2,"0.6",-1,1,5,0,9,3,26838,213182005,26838,277608153,26838,212838461,26838,277716095
256,500,375,-2,"0.6",-1,1,5,0,9,4,26838,213183721,26838,256537470,26838,212838461,26838,277716095
256,500,375,-2,"0.6",-1,1,5,0,9,5,26838,213158057,26838,224645709,26838,212838461,26838,277716095
256,500,375,-2,"0.6",-1,1,5,0,10,1,26838,376052640,26838,384829915,26838,371857866,26838,439533797
256,500,375,-2,"0.6",-1,1,5,0,10,2,26838,372222899,26838,414240993,26838,371857866,26838,439533797
256,500,375,-2,"0.6",-1,1,5,0,10,3,26838,376070803,26838,439437921,26838,371857866,26838,439533797
256,500,375,-2,"0.6",-1,1,5,0,10,4,26838,372158624,26838,414654999,26838,371857866,26838,439533797
256,500,375,-2,"0.6",-1,1,5,0,10,5,26838,372158596,26838,385782631,26838,371857866,26838,439533797
256,500,375,-2,"0.6",-1,1,5,1,1,1,26838,544159121,26838,579242634,26838,543919236,26838,579730937
256,500,375,-2,"0.6",-1,1,5,1,1,2,26838,544194950,26838,578462762,26838,543919236,26838,579730937
256,500,375,-2,"0.6",-1,1,5,1,1,3,26838,544191851,26838,579629001,26838,543919236,26838,579730937
256,500,375,-2,"0.6",-1,1,5,1,1,4,26838,544123014,26838,578595042,26838,543919236,26838,579730937
256,500,375,-2,"0.6",-1,1,5,1,1,5,26838,544204009,26838,578457357,26838,543919236,26838,579730937
256,500,375,-2,"0.6",-1,1,5,1,2,1,26838,674525684,26838,712508293,26838,674199354,26838,713572869
256,500,375,-2,"0.6",-1,1,5,1,2,2,26838,674555667,26838,712468838,26838,674199354,26838,713572869
256,500,375,-2,"0.6",-1,1,5,1,2,3,26838,674588047,26838,712475525,26838,674199354,26838,713572869
256,500,375,-2,"0.6",-1,1,5,1,2,4,26838,674557244,26838,713088593,26838,674199354,26838,713572869
256,500,375,-2,"0.6",-1,1,5,1,2,5,26838,676069069,26838,713484740,26838,674199354,26838,713572869
256,500,375,-2,"0.6",-1,1,5,1,3,1,26838,809249493,26838,843148552,26838,808923678,26838,843614697
256,500,375,-2,"0.6",-1,1,5,1,3,2,26838,809254378,26838,842373311,26838,808923678,26838,843614697
256,500,375,-2,"0.6",-1,1,5,1,3,3,26838,809194775,26838,842502829,26838,808923678,26838,843614697
256,500,375,-2,"0.6",-1,1,5,1,3,4,26838,809250451,26838,842389117,26838,808923678,26838,843614697
256,500,375,-2,"0.6",-1,1,5,1,3,5,26838,809249440,26838,843521196,26838,808923678,26838,843614697
256,500,375,-2,"0.6",-1,1,5,1,4,1,26838,935893908,26838,971605252,26838,935564350,26838,971716424
256,500,375,-2,"0.6",-1,1,5,1,4,2,26838,936040463,26838,970494722,26838,935564350,26838,971716424
256,500,375,-2,"0.6",-1,1,5,1,4,3,26838,935829655,26838,971538922,26838,935564350,26838,971716424
256,500,375,-2,"0.6",-1,1,5,1,4,4,26838,935893360,26838,970589108,26838,935564350,26838,971716424
256,500,375,-2,"0.6",-1,1,5,1,4,5,26838,935865899,26838,970497143,26838,935564350,26838,971716424
256,500,375,-2,"0.6",-1,1,5,1,5,1,26839,65040874,26839,102205483,26839,64750985,26839,103441679
256,500,375,-2,"0.6",-1,1,5,1,5,2,26839,65040960,26839,102197721,26839,64750985,26839,103441679
256,500,375,-2,"0.6",-1,1,5,1,5,3,26839,65064546,26839,102702783,26839,64750985,26839,103441679
256,500,375,-2,"0.6",-1,1,5,1,5,4,26839,68060898,26839,103343530,26839,64750985,26839,103441679
256,500,375,-2,"0.6",-1,1,5,1,5,5,26839,65064813,26839,102316014,26839,64750985,26839,103441679
256,500,375,-2,"0.6",-1,1,5,1,6,1,26839,200022817,26839,232623343,26839,196516878,26839,233862665
256,500,375,-2,"0.6",-1,1,5,1,6,2,26839,196751236,26839,232711036,26839,196516878,26839,233862665
256,500,375,-2,"0.6",-1,1,5,1,6,3,26839,196728766,26839,232613703,26839,196516878,26839,233862665
256,500,375,-2,"0.6",-1,1,5,1,6,4,26839,196777679,26839,233248210,26839,196516878,26839,233862665
256,500,375,-2,"0.6",-1,1,5,1,6,5,26839,196776735,26839,233760906,26839,196516878,26839,233862665
256,500,375,-2,"0.6",-1,1,5,1,7,1,26839,326614458,26839,363991336,26839,326408546,26839,364478515
256,500,375,-2,"0.6",-1,1,5,1,7,2,26839,326640562,26839,363215022,26839,326408546,26839,364478515
256,500,375,-2,"0.6",-1,1,5,1,7,3,26839,326613502,26839,363369939,26839,326408546,26839,364478515
256,500,375,-2,"0.6",-1,1,5,1,7,4,26839,326636282,26839,363224706,26839,326408546,26839,364478515
256,500,375,-2,"0.6",-1,1,5,1,7,5,26839,326635912,26839,364374542,26839,326408546,26839,364478515
256,500,375,-2,"0.6",-1,1,5,1,8,1,26839,468687301,26839,506086782,26839,468315422,26839,506179157
256,500,375,-2,"0.6",-1,1,5,1,8,2,26839,468719945,26839,505026700,26839,468315422,26839,506179157
256,500,375,-2,"0.6",-1,1,5,1,8,3,26839,472072015,26839,504899151,26839,468315422,26839,506179157
256,500,375,-2,"0.6",-1,1,5,1,8,4,26839,468654801,26839,506022070,26839,468315422,26839,506179157
256,500,375,-2,"0.6",-1,1,5,1,8,5,26839,468716391,26839,504893648,26839,468315422,26839,506179157
256,500,375,-2,"0.6",-1,1,5,1,9,1,26839,601071981,26839,637672108,26839,600722643,26839,638913661
256,500,375,-2,"0.6",-1,1,5,1,9,2,26839,604055512,26839,638818348,26839,600722643,26839,638913661
256,500,375,-2,"0.6",-1,1,5,1,9,3,26839,601040807,26839,638411382,26839,600722643,26839,638913661
256,500,375,-2,"0.6",-1,1,5,1,9,4,26839,601041921,26839,637759374,26839,600722643,26839,638913661
256,500,375,-2,"0.6",-1,1,5,1,9,5,26839,601004357,26839,637692723,26839,600722643,26839,638913661
256,500,375,-2,"0.6",-1,1,5,1,10,1,26839,734211305,26839,770681402,26839,733888359,26839,771779743
256,500,375,-2,"0.6",-1,1,5,1,10,2,26839,734243248,26839,771320709,26839,733888359,26839,771779743
256,500,375,-2,"0.6",-1,1,5,1,10,3,26839,736083841,26839,770535781,26839,733888359,26839,771779743
256,500,375,-2,"0.6",-1,1,5,1,10,4,26839,734204636,26839,770577672,26839,733888359,26839,771779743
256,500,375,-2,"0.6",-1,1,5,1,10,5,26839,734241873,26839,771679575,26839,733888359,26839,771779743
256,500,375,-2,"0.6",-1,1,5,2,1,1,26839,875937936,26840,44293589,26839,875556002,26840,44392612
256,500,375,-2,"0.6",-1,1,5,2,1,2,26839,875904301,26839,875904472,26839,875556002,26840,44392612
256,500,375,-2,"0.6",-1,1,5,2,1,3,26839,875861560,26839,875861678,26839,875556002,26840,44392612
256,500,375,-2,"0.6",-1,1,5,2,1,4,26839,875937533,26839,875937645,26839,875556002,26840,44392612
256,500,375,-2,"0.6",-1,1,5,2,1,5,26839,875902314,26839,875902427,26839,875556002,26840,44392612
256,500,375,-2,"0.6",-1,1,5,2,2,1,26840,145802013,26840,312719550,26840,145542223,26840,312819397
256,500,375,-2,"0.6",-1,1,5,2,2,2,26840,145873496,26840,145873628,26840,145542223,26840,312819397
256,500,375,-2,"0.6",-1,1,5,2,2,3,26840,145843485,26840,145843633,26840,145542223,26840,312819397
256,500,375,-2,"0.6",-1,1,5,2,2,4,26840,145844326,26840,145844439,26840,145542223,26840,312819397
256,500,375,-2,"0.6",-1,1,5,2,2,5,26840,145881892,26840,145882029,26840,145542223,26840,312819397
256,500,375,-2,"0.6",-1,1,5,2,3,1,26840,430797497,26840,598533033,26840,430480787,26840,598638007
256,500,375,-2,"0.6",-1,1,5,2,3,2,26840,430842548,26840,430842660,26840,430480787,26840,598638007
256,500,375,-2,"0.6",-1,1,5,2,3,3,26840,430880031,26840,430880164,26840,430480787,26840,598638007
256,500,375,-2,"0.6",-1,1,5,2,3,4,26840,430874305,26840,430874443,26840,430480787,26840,598638007
256,500,375,-2,"0.6",-1,1,5,2,3,5,26840,430842423,26840,430842535,26840,430480787,26840,598638007
256,500,375,-2,"0.6",-1,1,5,2,4,1,26840,722672850,26840,887009916,26840,722346837,26840,887107904
256,500,375,-2,"0.6",-1,1,5,2,4,2,26840,722671588,26840,722671708,26840,722346837,26840,887107904
256,500,375,-2,"0.6",-1,1,5,2,4,3,26840,722634868,26840,722634989,26840,722346837,26840,887107904
256,500,375,-2,"0.6",-1,1,5,2,4,4,26840,722681616,26840,722681736,26840,722346837,26840,887107904
256,500,375,-2,"0.6",-1,1,5,2,4,5,26840,722600341,26840,722600466,26840,722346837,26840,887107904
256,500,375,-2,"0.6",-1,1,5,2,5,1,26840,984663495,26841,146185240,26840,984291880,26841,146294001
256,500,375,-2,"0.6",-1,1,5,2,5,2,26840,984626144,26840,984626292,26840,984291880,26841,146294001
256,500,375,-2,"0.6",-1,1,5,2,5,3,26840,984553440,26840,984553558,26840,984291880,26841,146294001
256,500,375,-2,"0.6",-1,1,5,2,5,4,26840,984626795,26840,984626972,26840,984291880,26841,146294001
256,500,375,-2,"0.6",-1,1,5,2,5,5,26840,984627075,26840,984627220,26840,984291880,26841,146294001
256,500,375,-2,"0.6",-1,1,5,2,6,1,26841,244913268,26841,411593702,26841,244698762,26841,411697752
256,500,375,-2,"0.6",-1,1,5,2,6,2,26841,244976794,26841,244976901,26841,244698762,26841,411697752
256,500,375,-2,"0.6",-1,1,5,2,6,3,26841,244909948,26841,244910036,26841,244698762,26841,411697752
256,500,375,-2,"0.6",-1,1,5,2,6,4,26841,244908146,26841,244908345,26841,244698762,26841,411697752
256,500,375,-2,"0.6",-1,1,5,2,6,5,26841,244942997,26841,244943085,26841,244698762,26841,411697752
256,500,375,-2,"0.6",-1,1,5,2,7,1,26841,509584999,26841,676643128,26841,509282133,26841,676750364
256,500,375,-2,"0.6",-1,1,5,2,7,2,26841,509545036,26841,509545153,26841,509282133,26841,676750364
256,500,375,-2,"0.6",-1,1,5,2,7,3,26841,509619722,26841,509619834,26841,509282133,26841,676750364
256,500,375,-2,"0.6",-1,1,5,2,7,4,26841,509587053,26841,509587199,26841,509282133,26841,676750364
256,500,375,-2,"0.6",-1,1,5,2,7,5,26841,509624629,26841,509624742,26841,509282133,26841,676750364
256,500,375,-2,"0.6",-1,1,5,2,8,1,26841,962760541,26842,125994413,26841,962369128,26842,126101333
256,500,375,-2,"0.6",-1,1,5,2,8,2,26841,962765464,26841,962765577,26841,962369128,26842,126101333
256,500,375,-2,"0.6",-1,1,5,2,8,3,26841,962723434,26841,962723551,26841,962369128,26842,126101333
256,500,375,-2,"0.6",-1,1,5,2,8,4,26841,962759155,26841,962759268,26841,962369128,26842,126101333
256,500,375,-2,"0.6",-1,1,5,2,8,5,26841,962725466,26841,962725606,26841,962369128,26842,126101333
256,500,375,-2,"0.6",-1,1,5,2,9,1,26842,255488889,26842,419687339,26842,255281677,26842,419790745
256,500,375,-2,"0.6",-1,1,5,2,9,2,26842,255521001,26842,255521114,26842,255281677,26842,419790745
256,500,375,-2,"0.6",-1,1,5,2,9,3,26842,255556270,26842,255556382,26842,255281677,26842,419790745
256,500,375,-2,"0.6",-1,1,5,2,9,4,26842,255484960,26842,255485080,26842,255281677,26842,419790745
256,500,375,-2,"0.6",-1,1,5,2,9,5,26842,255521524,26842,255521637,26842,255281677,26842,419790745
256,500,375,-2,"0.6",-1,1,5,2,10,1,26842,516453018,26842,684668956,26842,516083325,26842,684771786
256,500,375,-2,"0.6",-1,1,5,2,10,2,26842,516457956,26842,516458068,26842,516083325,26842,684771786
256,500,375,-2,"0.6",-1,1,5,2,10,3,26842,516453321,26842,516453434,26842,516083325,26842,684771786
256,500,375,-2,"0.6",-1,1,5,2,10,4,26842,516414379,26842,516414496,26842,516083325,26842,684771786
256,500,375,-2,"0.6",-1,1,5,2,10,5,26842,516454124,26842,516454279,26842,516083325,26842,684771786
256,500,375,-2,"0.6",-1,1,6,0,1,1,26842,793890732,26842,804193851,26842,793611830,26842,847259526
256,500,375,-2,"0.6",-1,1,6,0,1,2,26842,793918840,26842,824964662,26842,793611830,26842,847259526
256,500,375,-2,"0.6",-1,1,6,0,1,3,26842,793954146,26842,844718184,26842,793611830,26842,847259526
256,500,375,-2,"0.6",-1,1,6,0,1,4,26842,796167665,26842,847168357,26842,793611830,26842,847259526
256,500,375,-2,"0.6",-1,1,6,0,1,5,26842,793919556,26842,826794654,26842,793611830,26842,847259526
256,500,375,-2,"0.6",-1,1,6,0,1,6,26842,793955280,26842,804626233,26842,793611830,26842,847259526
256,500,375,-2,"0.6",-1,1,6,0,2,1,26842,951620174,26842,961120372,26842,951375350,26843,7523965
256,500,375,-2,"0.6",-1,1,6,0,2,2,26842,951619161,26842,981920166,26842,951375350,26843,7523965
256,500,375,-2,"0.6",-1,1,6,0,2,3,26842,951554510,26843,7426472,26842,951375350,26843,7523965
256,500,375,-2,"0.6",-1,1,6,0,2,4,26842,951557283,26843,2831803,26842,951375350,26843,7523965
256,500,375,-2,"0.6",-1,1,6,0,2,5,26842,952024907,26842,986327794,26842,951375350,26843,7523965
256,500,375,-2,"0.6",-1,1,6,0,2,6,26842,951587997,26842,961554333,26842,951375350,26843,7523965
256,500,375,-2,"0.6",-1,1,6,0,3,1,26843,122693361,26843,130744467,26843,122306543,26843,176445432
256,500,375,-2,"0.6",-1,1,6,0,3,2,26843,122623845,26843,153747405,26843,122306543,26843,176445432
256,500,375,-2,"0.6",-1,1,6,0,3,3,26843,124068899,26843,176344015,26843,122306543,26843,176445432
256,500,375,-2,"0.6",-1,1,6,0,3,4,26843,122693681,26843,172510746,26843,122306543,26843,176445432
256,500,375,-2,"0.6",-1,1,6,0,3,5,26843,128077004,26843,156643417,26843,122306543,26843,176445432
256,500,375,-2,"0.6",-1,1,6,0,3,6,26843,122663535,26843,131169704,26843,122306543,26843,176445432
256,500,375,-2,"0.6",-1,1,6,0,4,1,26843,279800403,26843,287511304,26843,279561841,26843,329399298
256,500,375,-2,"0.6",-1,1,6,0,4,2,26843,279798957,26843,308343718,26843,279561841,26843,329399298
256,500,375,-2,"0.6",-1,1,6,0,4,3,26843,279801732,26843,328077820,26843,279561841,26843,329399298
256,500,375,-2,"0.6",-1,1,6,0,4,4,26843,279830942,26843,329292056,26843,279561841,26843,329399298
