"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,1,1,7,1,26202,996690798,26203,159870193,26202,996650619,26203,159941001
256,500,375,-2,"0.6",-1,1,1,1,8,1,26203,235786826,26203,400814953,26203,235740488,26203,400890364
256,500,375,-2,"0.6",-1,1,1,1,9,1,26203,472411494,26203,638652031,26203,472369416,26203,638719057
256,500,375,-2,"0.6",-1,1,1,1,10,1,26203,710246196,26203,876496111,26203,710184836,26203,876566710
256,500,375,-2,"0.6",-1,1,1,2,1,1,26203,959353384,26204,122679882,26203,959316589,26204,122745194
256,500,375,-2,"0.6",-1,1,1,2,2,1,26204,197626588,26204,365241296,26204,197565861,26204,365307717
256,500,375,-2,"0.6",-1,1,1,2,3,1,26204,435915292,26204,600785233,26204,435874206,26204,600855194
256,500,375,-2,"0.6",-1,1,1,2,4,1,26204,672746324,26204,839053659,26204,672690427,26204,839123305
256,500,375,-2,"0.6",-1,1,1,2,5,1,26204,908818611,26205,76719549,26204,908754227,26205,76787303
256,500,375,-2,"0.6",-1,1,1,2,6,1,26205,147858015,26205,311030581,26205,147851226,26205,311095760
256,500,375,-2,"0.6",-1,1,1,2,7,1,26205,382799018,26205,544827940,26205,382729630,26205,544893535
256,500,375,-2,"0.6",-1,1,1,2,8,1,26205,627944211,26205,794645594,26205,627917649,26205,794713688
256,500,375,-2,"0.6",-1,1,1,2,9,1,26205,878951620,26206,46039692,26205,878918754,26206,46107273
256,500,375,-2,"0.6",-1,1,1,2,10,1,26206,123992097,26206,289685022,26206,123979759,26206,289756266
256,500,375,-2,"0.6",-1,1,2,0,1,1,26206,369163080,26206,453070742,26206,369061008,26206,454927616
256,500,375,-2,"0.6",-1,1,2,0,1,2,26206,369127206,26206,454856966,26206,369061008,26206,454927616
256,500,375,-2,"0.6",-1,1,2,0,2,1,26206,529227805,26206,615293808,26206,529155914,26206,617132068
256,500,375,-2,"0.6",-1,1,2,0,2,2,26206,529264382,26206,617058559,26206,529155914,26206,617132068
256,500,375,-2,"0.6",-1,1,2,0,3,1,26206,689288337,26206,770898155,26206,689198008,26206,772757068
256,500,375,-2,"0.6",-1,1,2,0,3,2,26206,689332846,26206,772665660,26206,689198008,26206,772757068
256,500,375,-2,"0.6",-1,1,2,0,4,1,26206,853054730,26206,939078919,26206,852913802,26206,940870623
256,500,375,-2,"0.6",-1,1,2,0,4,2,26206,852993303,26206,940805266,26206,852913802,26206,940870623
256,500,375,-2,"0.6",-1,1,2,0,5,1,26207,14269348,26207,97361233,26207,14203488,26207,99191180
256,500,375,-2,"0.6",-1,1,2,0,5,2,26207,14272282,26207,99126005,26207,14203488,26207,99191180
256,500,375,-2,"0.6",-1,1,2,0,6,1,26207,174367822,26207,259596331,26207,174203555,26207,261441794
256,500,375,-2,"0.6",-1,1,2,0,6,2,26207,174334897,26207,261376275,26207,174203555,26207,261441794
256,500,375,-2,"0.6",-1,1,2,0,7,1,26207,336380250,26207,418773344,26207,336245454,26207,420578750
256,500,375,-2,"0.6",-1,1,2,0,7,2,26207,336317377,26207,420509849,26207,336245454,26207,420578750
256,500,375,-2,"0.6",-1,1,2,0,8,1,26207,494213177,26207,575018195,26207,494118399,26207,576887273
256,500,375,-2,"0.6",-1,1,2,0,8,2,26207,494184545,26207,576791601,26207,494118399,26207,576887273
256,500,375,-2,"0.6",-1,1,2,0,9,1,26207,656620236,26207,743074682,26207,656436909,26207,744933081
256,500,375,-2,"0.6",-1,1,2,0,9,2,26207,656624736,26207,744858594,26207,656436909,26207,744933081
256,500,375,-2,"0.6",-1,1,2,0,10,1,26207,814599530,26207,899255919,26207,814534307,26207,900692819
256,500,375,-2,"0.6",-1,1,2,0,10,2,26207,814603874,26207,900622842,26207,814534307,26207,900692819
256,500,375,-2,"0.6",-1,1,2,1,1,1,26207,984281143,26208,68665444,26207,984197095,26208,68732433
256,500,375,-2,"0.6",-1,1,2,1,1,2,26207,984310318,26208,68031360,26207,984197095,26208,68732433
256,500,375,-2,"0.6",-1,1,2,1,2,1,26208,152889028,26208,238722812,26208,152784388,26208,238789389
256,500,375,-2,"0.6",-1,1,2,1,2,2,26208,152923335,26208,238120269,26208,152784388,26208,238789389
256,500,375,-2,"0.6",-1,1,2,1,3,1,26208,311931360,26208,396220878,26208,311851792,26208,396292660
256,500,375,-2,"0.6",-1,1,2,1,3,2,26208,311887160,26208,395632505,26208,311851792,26208,396292660
256,500,375,-2,"0.6",-1,1,2,1,4,1,26208,467612283,26208,553984654,26208,467572989,26208,554052358
256,500,375,-2,"0.6",-1,1,2,1,4,2,26208,467632642,26208,553355149,26208,467572989,26208,554052358
256,500,375,-2,"0.6",-1,1,2,1,5,1,26208,633973836,26208,719358967,26208,633836288,26208,719431590
256,500,375,-2,"0.6",-1,1,2,1,5,2,26208,633906870,26208,718774701,26208,633836288,26208,719431590
256,500,375,-2,"0.6",-1,1,2,1,6,1,26208,793523654,26208,877993838,26208,793450632,26208,878673193
256,500,375,-2,"0.6",-1,1,2,1,6,2,26208,793539172,26208,878582477,26208,793450632,26208,878673193
256,500,375,-2,"0.6",-1,1,2,1,7,1,26208,955103771,26209,41163308,26208,955071509,26209,41231643
256,500,375,-2,"0.6",-1,1,2,1,7,2,26208,955107821,26209,40545011,26208,955071509,26209,41231643
256,500,375,-2,"0.6",-1,1,2,1,8,1,26209,115158376,26209,196936687,26209,115120595,26209,197031817
256,500,375,-2,"0.6",-1,1,2,1,8,2,26209,115177743,26209,196292531,26209,115120595,26209,197031817
256,500,375,-2,"0.6",-1,1,2,1,9,1,26209,269261796,26209,352768442,26209,269194775,26209,352840658
256,500,375,-2,"0.6",-1,1,2,1,9,2,26209,269240925,26209,352156027,26209,269194775,26209,352840658
256,500,375,-2,"0.6",-1,1,2,1,10,1,26209,424130327,26209,507878654,26209,424115252,26209,508579703
256,500,375,-2,"0.6",-1,1,2,1,10,2,26209,424123851,26209,508507681,26209,424115252,26209,508579703
256,500,375,-2,"0.6",-1,1,2,2,1,1,26209,596127364,26209,760949908,26209,595953409,26209,761027283
256,500,375,-2,"0.6",-1,1,2,2,1,2,26209,596132525,26209,596132660,26209,595953409,26209,761027283
256,500,375,-2,"0.6",-1,1,2,2,2,1,26209,832981414,26209,997881869,26209,832873144,26209,997957905
256,500,375,-2,"0.6",-1,1,2,2,2,2,26209,833054794,26209,833054929,26209,832873144,26209,997957905
256,500,375,-2,"0.6",-1,1,2,2,3,1,26210,75972220,26210,240844910,26210,75878948,26210,240912075
256,500,375,-2,"0.6",-1,1,2,2,3,2,26210,76018790,26210,76018870,26210,75878948,26210,240912075
256,500,375,-2,"0.6",-1,1,2,2,4,1,26210,313880755,26210,479757909,26210,313774008,26210,479824099
256,500,375,-2,"0.6",-1,1,2,2,4,2,26210,313846106,26210,313846192,26210,313774008,26210,479824099
256,500,375,-2,"0.6",-1,1,2,2,5,1,26210,555213195,26210,720134427,26210,555121974,26210,720206350
256,500,375,-2,"0.6",-1,1,2,2,5,2,26210,555258282,26210,555258362,26210,555121974,26210,720206350
256,500,375,-2,"0.6",-1,1,2,2,6,1,26210,794165202,26210,959291973,26210,794087325,26210,959365683
256,500,375,-2,"0.6",-1,1,2,2,6,2,26210,794197580,26210,794197740,26210,794087325,26210,959365683
256,500,375,-2,"0.6",-1,1,2,2,7,1,26211,35983402,26211,203334433,26211,35914407,26211,203405280
256,500,375,-2,"0.6",-1,1,2,2,7,2,26211,36016450,26211,36016542,26211,35914407,26211,203405280
256,500,375,-2,"0.6",-1,1,2,2,8,1,26211,279767374,26211,446251515,26211,279696019,26211,446289301
256,500,375,-2,"0.6",-1,1,2,2,8,2,26211,279772516,26211,279772606,26211,279696019,26211,446289301
256,500,375,-2,"0.6",-1,1,2,2,9,1,26211,523367741,26211,690142434,26211,523306839,26211,690237853
256,500,375,-2,"0.6",-1,1,2,2,9,2,26211,523371382,26211,523371534,26211,523306839,26211,690237853
256,500,375,-2,"0.6",-1,1,2,2,10,1,26211,809265456,26211,975126909,26211,809007663,26211,975196891
256,500,375,-2,"0.6",-1,1,2,2,10,2,26211,809272178,26211,809272351,26211,809007663,26211,975196891
256,500,375,-2,"0.6",-1,1,3,0,1,1,26212,60897790,26212,98595499,26212,60707468,26212,160214204
256,500,375,-2,"0.6",-1,1,3,0,1,2,26212,60929432,26212,160133506,26212,60707468,26212,160214204
256,500,375,-2,"0.6",-1,1,3,0,1,3,26212,60962726,26212,99193069,26212,60707468,26212,160214204
256,500,375,-2,"0.6",-1,1,3,0,2,1,26212,244390964,26212,280652184,26212,244203234,26212,342141925
256,500,375,-2,"0.6",-1,1,3,0,2,2,26212,244330874,26212,342060798,26212,244203234,26212,342141925
256,500,375,-2,"0.6",-1,1,3,0,2,3,26212,244396524,26212,281198072,26212,244203234,26212,342141925
256,500,375,-2,"0.6",-1,1,3,0,3,1,26212,428302000,26212,464207828,26212,428113715,26212,525790981
256,500,375,-2,"0.6",-1,1,3,0,3,2,26212,428370332,26212,525696508,26212,428113715,26212,525790981
256,500,375,-2,"0.6",-1,1,3,0,3,3,26212,428369974,26212,464766504,26212,428113715,26212,525790981
256,500,375,-2,"0.6",-1,1,3,0,4,1,26212,610095018,26212,649212459,26212,609914675,26212,710807774
256,500,375,-2,"0.6",-1,1,3,0,4,2,26212,610124894,26212,710714315,26212,609914675,26212,710807774
256,500,375,-2,"0.6",-1,1,3,0,4,3,26212,610058053,26212,649791602,26212,609914675,26212,710807774
256,500,375,-2,"0.6",-1,1,3,0,5,1,26212,793519533,26212,830015669,26212,793311476,26212,891638777
256,500,375,-2,"0.6",-1,1,3,0,5,2,26212,793562977,26212,891551827,26212,793311476,26212,891638777
256,500,375,-2,"0.6",-1,1,3,0,5,3,26212,793595443,26212,830671683,26212,793311476,26212,891638777
256,500,375,-2,"0.6",-1,1,3,0,6,1,26212,981350254,26213,18037384,26212,981176043,26213,79578378
256,500,375,-2,"0.6",-1,1,3,0,6,2,26212,981349179,26213,79491942,26212,981176043,26213,79578378
256,500,375,-2,"0.6",-1,1,3,0,6,3,26212,981312168,26213,18581784,26212,981176043,26213,79578378
256,500,375,-2,"0.6",-1,1,3,0,7,1,26213,160259325,26213,198737415,26213,160126555,26213,260309334
256,500,375,-2,"0.6",-1,1,3,0,7,2,26213,160280646,26213,260218758,26213,160126555,26213,260309334
256,500,375,-2,"0.6",-1,1,3,0,7,3,26213,160280590,26213,199273140,26213,160126555,26213,260309334
256,500,375,-2,"0.6",-1,1,3,0,8,1,26213,349821746,26213,385818341,26213,349626137,26213,447454485
256,500,375,-2,"0.6",-1,1,3,0,8,2,26213,349885159,26213,447358836,26213,349626137,26213,447454485
256,500,375,-2,"0.6",-1,1,3,0,8,3,26213,349886780,26213,386413416,26213,349626137,26213,447454485
256,500,375,-2,"0.6",-1,1,3,0,9,1,26213,531701266,26213,568407145,26213,531446536,26213,630014490
256,500,375,-2,"0.6",-1,1,3,0,9,2,26213,531666718,26213,629916604,26213,531446536,26213,630014490
256,500,375,-2,"0.6",-1,1,3,0,9,3,26213,531665232,26213,568962511,26213,531446536,26213,630014490
256,500,375,-2,"0.6",-1,1,3,0,10,1,26213,710125326,26213,745776171,26213,709995419,26213,807372328
256,500,375,-2,"0.6",-1,1,3,0,10,2,26213,710072618,26213,807299120,26213,709995419,26213,807372328
256,500,375,-2,"0.6",-1,1,3,0,10,3,26213,710098427,26213,746351057,26213,709995419,26213,807372328
256,500,375,-2,"0.6",-1,1,3,1,1,1,26213,896602346,26213,955301415,26213,896474466,26213,956114907
256,500,375,-2,"0.6",-1,1,3,1,1,2,26213,896637169,26213,954647735,26213,896474466,26213,956114907
256,500,375,-2,"0.6",-1,1,3,1,1,3,26213,896638180,26213,956074813,26213,896474466,26213,956114907
256,500,375,-2,"0.6",-1,1,3,1,2,1,26214,39849000,26214,95662144,26214,39700476,26214,95746102
256,500,375,-2,"0.6",-1,1,3,1,2,2,26214,39814010,26214,94944146,26214,39700476,26214,95746102
256,500,375,-2,"0.6",-1,1,3,1,2,3,26214,39843963,26214,94236425,26214,39700476,26214,95746102
256,500,375,-2,"0.6",-1,1,3,1,3,1,26214,177030884,26214,235831636,26214,176889692,26214,235903280
256,500,375,-2,"0.6",-1,1,3,1,3,2,26214,176986697,26214,234369718,26214,176889692,26214,235903280
256,500,375,-2,"0.6",-1,1,3,1,3,3,26214,176982749,26214,235061681,26214,176889692,26214,235903280
256,500,375,-2,"0.6",-1,1,3,1,4,1,26214,316634466,26214,377700113,26214,316487759,26214,377769802
256,500,375,-2,"0.6",-1,1,3,1,4,2,26214,316558696,26214,376920539,26214,316487759,26214,377769802
256,500,375,-2,"0.6",-1,1,3,1,4,3,26214,316563249,26214,376219821,26214,316487759,26214,377769802
256,500,375,-2,"0.6",-1,1,3,1,5,1,26214,461707446,26214,520042894,26214,461517257,26214,520862577
256,500,375,-2,"0.6",-1,1,3,1,5,2,26214,461777302,26214,520773163,26214,461517257,26214,520862577
256,500,375,-2,"0.6",-1,1,3,1,5,3,26214,461772712,26214,519339229,26214,461517257,26214,520862577
256,500,375,-2,"0.6",-1,1,3,1,6,1,26214,604375827,26214,660404094,26214,604161374,26214,661252850
256,500,375,-2,"0.6",-1,1,3,1,6,2,26214,604446369,26214,659754905,26214,604161374,26214,661252850
256,500,375,-2,"0.6",-1,1,3,1,6,3,26214,604448649,26214,661177108,26214,604161374,26214,661252850
256,500,375,-2,"0.6",-1,1,3,1,7,1,26214,744423830,26214,802770553,26214,744137345,26214,802852658
256,500,375,-2,"0.6",-1,1,3,1,7,2,26214,744345195,26214,802019495,26214,744137345,26214,802852658
256,500,375,-2,"0.6",-1,1,3,1,7,3,26214,744411227,26214,801312228,26214,744137345,26214,802852658
256,500,375,-2,"0.6",-1,1,3,1,8,1,26214,894242505,26214,950790344,26214,893997666,26214,950859994
256,500,375,-2,"0.6",-1,1,3,1,8,2,26214,894206917,26214,950022098,26214,893997666,26214,950859994
256,500,375,-2,"0.6",-1,1,3,1,8,3,26214,894240356,26214,949365817,26214,893997666,26214,950859994
256,500,375,-2,"0.6",-1,1,3,1,9,1,26215,38250753,26215,96679845,26215,38020822,26215,98204126
256,500,375,-2,"0.6",-1,1,3,1,9,2,26215,38214814,26215,97388283,26215,38020822,26215,98204126
256,500,375,-2,"0.6",-1,1,3,1,9,3,26215,38286295,26215,98126045,26215,38020822,26215,98204126
256,500,375,-2,"0.6",-1,1,3,1,10,1,26215,195466699,26215,250092848,26215,195226817,26215,250186798
256,500,375,-2,"0.6",-1,1,3,1,10,2,26215,195428265,26215,249340474,26215,195226817,26215,250186798
256,500,375,-2,"0.6",-1,1,3,1,10,3,26215,195461929,26215,248633592,26215,195226817,26215,250186798
256,500,375,-2,"0.6",-1,1,3,2,1,1,26215,345992793,26215,510094350,26215,345778725,26215,510188889
256,500,375,-2,"0.6",-1,1,3,2,1,2,26215,346031628,26215,346031740,26215,345778725,26215,510188889
256,500,375,-2,"0.6",-1,1,3,2,1,3,26215,345956591,26215,345956711,26215,345778725,26215,510188889
256,500,375,-2,"0.6",-1,1,3,2,2,1,26215,590980834,26215,756854103,26215,590739475,26215,756955747
256,500,375,-2,"0.6",-1,1,3,2,2,2,26215,590899666,26215,590899758,26215,590739475,26215,756955747
256,500,375,-2,"0.6",-1,1,3,2,2,3,26215,590926912,26215,590926997,26215,590739475,26215,756955747
256,500,375,-2,"0.6",-1,1,3,2,3,1,26215,838600427,26216,2370596,26215,838393604,26216,2464612
256,500,375,-2,"0.6",-1,1,3,2,3,2,26215,838533499,26215,838533636,26215,838393604,26216,2464612
256,500,375,-2,"0.6",-1,1,3,2,3,3,26215,838605134,26215,838605267,26215,838393604,26216,2464612
256,500,375,-2,"0.6",-1,1,3,2,4,1,26216,89355787,26216,258818617,26216,89039865,26216,258889693
256,500,375,-2,"0.6",-1,1,3,2,4,2,26216,89349403,26216,89349516,26216,89039865,26216,258889693
256,500,375,-2,"0.6",-1,1,3,2,4,3,26216,89315243,26216,89315363,26216,89039865,26216,258889693
256,500,375,-2,"0.6",-1,1,3,2,5,1,26216,343850535,26216,512189456,26216,343655323,26216,512289349
256,500,375,-2,"0.6",-1,1,3,2,5,2,26216,343847196,26216,343847261,26216,343655323,26216,512289349
256,500,375,-2,"0.6",-1,1,3,2,5,3,26216,343801878,26216,343801948,26216,343655323,26216,512289349
256,500,375,-2,"0.6",-1,1,3,2,6,1,26216,596997243,26216,763785547,26216,596893434,26216,763856058
256,500,375,-2,"0.6",-1,1,3,2,6,2,26216,597067337,26216,597067449,26216,596893434,26216,763856058
256,500,375,-2,"0.6",-1,1,3,2,6,3,26216,597036357,26216,597036470,26216,596893434,26216,763856058
256,500,375,-2,"0.6",-1,1,3,2,7,1,26216,847892903,26217,16217303,26216,847688239,26217,16310708
256,500,375,-2,"0.6",-1,1,3,2,7,2,26216,847836013,26216,847836170,26216,847688239,26217,16310708
256,500,375,-2,"0.6",-1,1,3,2,7,3,26216,847832251,26216,847832497,26216,847688239,26217,16310708
256,500,375,-2,"0.6",-1,1,3,2,8,1,26217,103025737,26217,271231822,26217,102878744,26217,271311943
256,500,375,-2,"0.6",-1,1,3,2,8,2,26217,103101421,26217,103101557,26217,102878744,26217,271311943
256,500,375,-2,"0.6",-1,1,3,2,8,3,26217,103060112,26217,103060244,26217,102878744,26217,271311943
256,500,375,-2,"0.6",-1,1,3,2,9,1,26217,355884590,26217,521694496,26217,355786910,26217,521776972
256,500,375,-2,"0.6",-1,1,3,2,9,2,26217,355907542,26217,355907648,26217,355786910,26217,521776972
256,500,375,-2,"0.6",-1,1,3,2,9,3,26217,355936926,26217,355936995,26217,355786910,26217,521776972
256,500,375,-2,"0.6",-1,1,3,2,10,1,26217,630140024,26217,797564073,26217,629916376,26217,797637481
256,500,375,-2,"0.6",-1,1,3,2,10,2,26217,630110326,26217,630110449,26217,629916376,26217,797637481
256,500,375,-2,"0.6",-1,1,3,2,10,3,26217,630173746,26217,630173868,26217,629916376,26217,797637481
256,500,375,-2,"0.6",-1,1,4,0,1,1,26217,892457455,26217,913596196,26217,892192102,26217,961199552
256,500,375,-2,"0.6",-1,1,4,0,1,2,26217,892488027,26217,959523048,26217,892192102,26217,961199552
256,500,375,-2,"0.6",-1,1,4,0,1,3,26217,892490334,26217,961148772,26217,892192102,26217,961199552
256,500,375,-2,"0.6",-1,1,4,0,1,4,26217,892495579,26217,915465001,26217,892192102,26217,961199552
256,500,375,-2,"0.6",-1,1,4,0,2,1,26218,47900943,26218,68551141,26218,47643625,26218,116215760
256,500,375,-2,"0.6",-1,1,4,0,2,2,26218,47836939,26218,114427893,26218,47643625,26218,116215760
256,500,375,-2,"0.6",-1,1,4,0,2,3,26218,47870654,26218,116126809,26218,47643625,26218,116215760
256,500,375,-2,"0.6",-1,1,4,0,2,4,26218,47901283,26218,70397909,26218,47643625,26218,116215760
256,500,375,-2,"0.6",-1,1,4,0,3,1,26218,205869549,26218,226522259,26218,205658028,26218,274091724
256,500,375,-2,"0.6",-1,1,4,0,3,2,26218,205897334,26218,272378388,26218,205658028,26218,274091724
256,500,375,-2,"0.6",-1,1,4,0,3,3,26218,205826303,26218,274006407,26218,205658028,26218,274091724
256,500,375,-2,"0.6",-1,1,4,0,3,4,26218,205870693,26218,228343752,26218,205658028,26218,274091724
256,500,375,-2,"0.6",-1,1,4,0,4,1,26218,362066314,26218,378685646,26218,361773365,26218,426332797
256,500,375,-2,"0.6",-1,1,4,0,4,2,26218,362101079,26218,424541562,26218,361773365,26218,426332797
256,500,375,-2,"0.6",-1,1,4,0,4,3,26218,362100826,26218,426228216,26218,361773365,26218,426332797
256,500,375,-2,"0.6",-1,1,4,0,4,4,26218,362106960,26218,380523688,26218,361773365,26218,426332797
256,500,375,-2,"0.6",-1,1,4,0,5,1,26218,516835461,26218,537767785,26218,516635784,26218,585375009
256,500,375,-2,"0.6",-1,1,4,0,5,2,26218,516832393,26218,583664757,26218,516635784,26218,585375009
256,500,375,-2,"0.6",-1,1,4,0,5,3,26218,516782101,26218,585288480,26218,516635784,26218,585375009
256,500,375,-2,"0.6",-1,1,4,0,5,4,26218,516802974,26218,539605362,26218,516635784,26218,585375009
256,500,375,-2,"0.6",-1,1,4,0,6,1,26218,672137741,26218,693492573,26218,671840158,26218,741901500
256,500,375,-2,"0.6",-1,1,4,0,6,2,26218,676052593,26218,741800682,26218,671840158,26218,741901500
256,500,375,-2,"0.6",-1,1,4,0,6,3,26218,672136507,26218,741009086,26218,671840158,26218,741901500
256,500,375,-2,"0.6",-1,1,4,0,6,4,26218,672074861,26218,695242840,26218,671840158,26218,741901500
256,500,375,-2,"0.6",-1,1,4,0,7,1,26218,827972951,26218,847873752,26218,827868620,26218,895519612
256,500,375,-2,"0.6",-1,1,4,0,7,2,26218,827974303,26218,893713371,26218,827868620,26218,895519612
256,500,375,-2,"0.6",-1,1,4,0,7,3,26218,828016150,26218,895422946,26218,827868620,26218,895519612
256,500,375,-2,"0.6",-1,1,4,0,7,4,26218,827972728,26218,849705490,26218,827868620,26218,895519612
256,500,375,-2,"0.6",-1,1,4,0,8,1,26218,984443468,26219,7333125,26218,984361153,26219,54910625
256,500,375,-2,"0.6",-1,1,4,0,8,2,26218,984509145,26219,53236790,26218,984361153,26219,54910625
256,500,375,-2,"0.6",-1,1,4,0,8,3,26218,984439900,26219,54827432,26218,984361153,26219,54910625
256,500,375,-2,"0.6",-1,1,4,0,8,4,26218,984443919,26219,9156613,26218,984361153,26219,54910625
256,500,375,-2,"0.6",-1,1,4,0,9,1,26219,143918714,26219,164662637,26219,143760641,26219,212354191
256,500,375,-2,"0.6",-1,1,4,0,9,2,26219,143941250,26219,210553581,26219,143760641,26219,212354191
256,500,375,-2,"0.6",-1,1,4,0,9,3,26219,143968687,26219,212256683,26219,143760641,26219,212354191
256,500,375,-2,"0.6",-1,1,4,0,9,4,26219,143941232,26219,166541162,26219,143760641,26219,212354191
256,500,375,-2,"0.6",-1,1,4,0,10,1,26219,319329776,26219,338806963,26219,319145983,26219,386424275
256,500,375,-2,"0.6",-1,1,4,0,10,2,26219,319408233,26219,384688035,26219,319145983,26219,386424275
256,500,375,-2,"0.6",-1,1,4,0,10,3,26219,319396752,26219,386340102,26219,319145983,26219,386424275
256,500,375,-2,"0.6",-1,1,4,0,10,4,26219,319364962,26219,340658831,26219,319145983,26219,386424275
256,500,375,-2,"0.6",-1,1,4,1,1,1,26219,480491440,26219,522796374,26219,480274288,26219,522863115
256,500,375,-2,"0.6",-1,1,4,1,1,2,26219,480459725,26219,521106024,26219,480274288,26219,522863115
256,500,375,-2,"0.6",-1,1,4,1,1,3,26219,480524276,26219,521021558,26219,480274288,26219,522863115
256,500,375,-2,"0.6",-1,1,4,1,1,4,26219,480492553,26219,521938256,26219,480274288,26219,522863115
256,500,375,-2,"0.6",-1,1,4,1,2,1,26219,613256499,26219,656806339,26219,612974489,26219,657709001
256,500,375,-2,"0.6",-1,1,4,1,2,2,26219,613290856,26219,655995230,26219,612974489,26219,657709001
256,500,375,-2,"0.6",-1,1,4,1,2,3,26219,613291537,26219,657607993,26219,612974489,26219,657709001
256,500,375,-2,"0.6",-1,1,4,1,2,4,26219,613322884,26219,655907344,26219,612974489,26219,657709001
256,500,375,-2,"0.6",-1,1,4,1,3,1,26219,752698280,26219,798097772,26219,752350704,26219,798171093
256,500,375,-2,"0.6",-1,1,4,1,3,2,26219,752624971,26219,796394532,26219,752350704,26219,798171093
256,500,375,-2,"0.6",-1,1,4,1,3,3,26219,752668988,26219,797257381,26219,752350704,26219,798171093
256,500,375,-2,"0.6",-1,1,4,1,3,4,26219,752700085,26219,796332267,26219,752350704,26219,798171093
256,500,375,-2,"0.6",-1,1,4,1,4,1,26219,883767205,26219,929620646,26219,883573973,26219,931365647
256,500,375,-2,"0.6",-1,1,4,1,4,2,26219,883802316,26219,930458183,26219,883573973,26219,931365647
256,500,375,-2,"0.6",-1,1,4,1,4,3,26219,883845728,26219,929561394,26219,883573973,26219,931365647
256,500,375,-2,"0.6",-1,1,4,1,4,4,26219,883833590,26219,931269439,26219,883573973,26219,931365647
256,500,375,-2,"0.6",-1,1,4,1,5,1,26220,14266175,26220,57430408,26220,14093195,26220,58328142
256,500,375,-2,"0.6",-1,1,4,1,5,2,26220,14287370,26220,56520577,26220,14093195,26220,58328142
256,500,375,-2,"0.6",-1,1,4,1,5,3,26220,14286945,26220,56629507,26220,14093195,26220,58328142
