"thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
1,26218,672137741,26218,693492573,26218,671840158,26218,741901500
2,26218,676052593,26218,741800682,26218,671840158,26218,741901500
3,26218,672136507,26218,741009086,26218,671840158,26218,741901500
4,26218,672074861,26218,695242840,26218,671840158,26218,741901500
